Tweet Date,User,Tweet
2022-12-30 12:54:41+00:00,kulanthisilva,"@lihiaee @22Dinuk I usually drink this at night before bed for bloating, and it works."
2022-12-30 12:23:43+00:00,kulanthisilva,@Ru1original @22Dinuk Just use your cold press to extract. And mix it with water if you find it too strong.
2022-12-30 12:21:39+00:00,kulanthisilva,@Bullmustiff_ Thank you 🙏🏻
2022-12-30 12:21:17+00:00,kulanthisilva,@tonyf1827 Thank you 🙏🏻
2022-12-30 12:20:54+00:00,kulanthisilva,@PeAnushka @22Dinuk I have some cordon bleu at home but drinking even coca cola is very difficult with my mother by my side 24x7 🥴
2022-12-30 11:25:54+00:00,kulanthisilva,Ginger for the flu. Thank you for the tip ⁦@22Dinuk⁩ 🌹 https://t.co/p6wWeJxxRt
2022-12-30 10:42:52+00:00,kulanthisilva,@azmeer11914422 @Krysifuss You are wrong there.
2022-12-30 10:08:09+00:00,kulanthisilva,#SilentFireworks @RW_UNP https://t.co/Cwxl7xodwM
2022-12-30 10:04:56+00:00,kulanthisilva,@PhDVoice @PostdocVoice Whining about it
2022-12-30 09:04:33+00:00,kulanthisilva,How can you be gone Vivienne Westwood? You are forever! 🖤
2022-12-30 09:00:27+00:00,kulanthisilva,@ClassicAsela 🥲
2022-12-30 09:00:14+00:00,kulanthisilva,@NoordeenRefaid2 Thank you 🙏🏻
2022-12-30 08:59:57+00:00,kulanthisilva,@TazMolligoda Thank you 🙏🏻
2022-12-30 08:59:49+00:00,kulanthisilva,@SThalgahagoda Good news no? But it fluctuates
2022-12-30 08:59:27+00:00,kulanthisilva,@MylvaganamSir Thank you 🙏🏻
2022-12-30 08:59:06+00:00,kulanthisilva,@ThusharaD Thank you
2022-12-30 08:58:56+00:00,kulanthisilva,@djharristattaya Thank you 🌹
2022-12-30 08:57:52+00:00,kulanthisilva,@SajithCooray Thank you. Yes I try to sleep it off.
2022-12-30 08:57:25+00:00,kulanthisilva,@damithark Oh no! I started coughing today. 🤧
2022-12-30 08:57:02+00:00,kulanthisilva,@SayuriYuri20 Thank you 😘
2022-12-30 08:56:51+00:00,kulanthisilva,@Ru173418052 Can I 🌝
2022-12-30 08:56:41+00:00,kulanthisilva,@DJayMaze Thank you 🌹
2022-12-30 08:56:30+00:00,kulanthisilva,@SLPPDumbster Thank you 🌹
2022-12-30 08:56:20+00:00,kulanthisilva,@07sanjeewa Thank you 🙏🏻
2022-12-29 16:16:46+00:00,kulanthisilva,@Tharindu20067 ❤️
2022-12-29 16:15:54+00:00,kulanthisilva,@dushnivi 😳what happened
2022-12-29 16:13:25+00:00,kulanthisilva,@pressb0x Bad on the skin
2022-12-29 16:13:14+00:00,kulanthisilva,@dushnivi I can’t even do that with my mother constantly watching me🥲
2022-12-29 16:09:32+00:00,kulanthisilva,@pressb0x I take them again 😁
2022-12-29 16:08:29+00:00,kulanthisilva,@pressb0x Medicine helps me sleep and that feels good
2022-12-29 15:58:27+00:00,kulanthisilva,@NomicOli Uncle Roger no likey 😁
2022-12-29 15:57:23+00:00,kulanthisilva,💇🏻‍♀️🤷🏻‍♀️ https://t.co/hhgckcWC8L
2022-12-29 15:51:29+00:00,kulanthisilva,@i_s_a_m_a_ Both equally annoying and irrelevant
2022-12-29 15:50:36+00:00,kulanthisilva,@VindyaPeiris2 @AbudiAlsagoff Money/Cock/Gucci 🧐
2022-12-29 15:48:53+00:00,kulanthisilva,@Tom43382324Tom I will try. Thanks. 🙏🏻
2022-12-29 15:44:33+00:00,kulanthisilva,@Tom43382324Tom I am only having coffee
2022-12-29 15:38:07+00:00,kulanthisilva,@sajkooler @VindyaPeiris2 Thank you ❤️
2022-12-29 15:37:10+00:00,kulanthisilva,@sajkooler @VindyaPeiris2 I've caught the flu. It's been two days. 🤒
2022-12-29 15:30:43+00:00,kulanthisilva,@VindyaPeiris2 Thank you babe 🌹
2022-12-29 15:29:59+00:00,kulanthisilva,@fazil03 Thank you 🙏🏻
2022-12-29 15:29:45+00:00,kulanthisilva,@Keshara__ I am and peeing every half hour 🥲
2022-12-29 15:29:14+00:00,kulanthisilva,@dushnivi I am trying to think how we got this in the first place🌝
2022-12-29 15:27:48+00:00,kulanthisilva,@dushnivi How you feelin?
2022-12-29 15:27:27+00:00,kulanthisilva,@Keshara__ Got. But the shivering and sweating are prominent today. 🤒
2022-12-29 15:26:29+00:00,kulanthisilva,@tradesofnick Thanks and I will 🌹
2022-12-29 15:21:32+00:00,kulanthisilva,@Tharindu20067 Thank you. Can’t keep anything down. At least I will lose some pounds. 🥲
2022-12-29 15:18:53+00:00,kulanthisilva,Voice matters! @vplist https://t.co/R5IAKNbBc2
2022-12-29 15:17:43+00:00,kulanthisilva,@lifeacheesecake 😁 @JeevanThondaman
2022-12-29 15:12:58+00:00,kulanthisilva,@ArifeenRavin Thanks 🌹
2022-12-29 15:12:47+00:00,kulanthisilva,@amilendra Thank you 😘
2022-12-29 14:52:45+00:00,kulanthisilva,I'm going from shivers to sweat—this flu is out of control!🥶🥵
2022-12-29 12:07:33+00:00,kulanthisilva,"@Gianderose1 Ah, that’s your problem! You might want to check out what the OT says about those who supported GR and how they’re now cheering for RW. So you do the math and figure out why and how."
2022-12-29 11:33:24+00:00,kulanthisilva,@HaileeDeSilva1 ❤️
2022-12-29 10:50:16+00:00,kulanthisilva,We all have that once-in-a-lifetime person.
2022-12-29 10:22:34+00:00,kulanthisilva,@Pro_JeyR @Urisco Fake news is dangerous
2022-12-29 09:52:10+00:00,kulanthisilva,"@aruni_t Many politicians from Sirisena’s administration were stigmatised as incompetent. Sirisena did not allow anyone to work because he was insecure, which reflected poorly on those who worked with him."
2022-12-29 09:35:49+00:00,kulanthisilva,@Gianderose1 Census and statistics. You can try Googling for a start.
2022-12-29 09:34:35+00:00,kulanthisilva,@lunaberryx I do 😌
2022-12-29 09:34:15+00:00,kulanthisilva,"@kekenow4ever I think in RW’s case, people are just being relieved because we went through a lot in such a short span."
2022-12-29 09:31:10+00:00,kulanthisilva,"@aruni_t I think it’s mostly politicians who think they can sway people by spreading rumours and insults, but today’s voters don’t respond kindly to such nonsense. Moreover, voters have no way of knowing beforehand who will disappoint them later on, and GR’s case was one of its kind."
2022-12-29 09:11:07+00:00,kulanthisilva,@ryanjsin @RW_UNP Awww… I am so hurt…. Crying incessantly. 🥲😋
2022-12-29 09:04:36+00:00,kulanthisilva,@lunaberryx https://t.co/KxppGTTT47
2022-12-29 08:59:33+00:00,kulanthisilva,@trshankar2004 Okay Pooh
2022-12-29 08:59:07+00:00,kulanthisilva,"@Keshara__ @GotabayaR Yes, I, too, liked him though I have never voted in my life. His arrogance went against him."
2022-12-29 08:57:28+00:00,kulanthisilva,"@Krysifuss Yes, and some people say irrational things about the government in order to fit in with a certain crowd like the international community, NGOs, etc"
2022-12-29 08:44:54+00:00,kulanthisilva,"Closer to 7m out of 16m registered voters supported GR but grew tired of his policies and now support RW. These rapid shifts in opinion indicate that Sri Lankans are not ignorant and no longer accept being misled. In my opinion, this is progress &amp; not even slightly hilarious. https://t.co/QHkHJPR8Wl"
2022-12-29 06:38:20+00:00,kulanthisilva,"When all of the logical, rational arguments are exhausted, and there is nothing left to say, personal attacks follow."
2022-12-29 06:12:47+00:00,kulanthisilva,"@Urisco Are all your facts verified, or are you just rehashing old media reports?"
2022-12-29 05:14:01+00:00,kulanthisilva,@MachanD22 It’s flu. Trust me.
2022-12-29 04:57:08+00:00,kulanthisilva,@dimuth_lk But why? What is the relevance?
2022-12-29 03:28:44+00:00,kulanthisilva,@KugathGK I hope
2022-12-29 03:28:35+00:00,kulanthisilva,@ClassicAsela I really hope
2022-12-29 03:28:27+00:00,kulanthisilva,@RenukaJRA Has to be
2022-12-29 03:28:17+00:00,kulanthisilva,@SankaChandima 🤕
2022-12-29 02:51:41+00:00,kulanthisilva,@LihiniSpeaks Adorable ❤️
2022-12-28 19:50:46+00:00,kulanthisilva,@CharukaLive 😂
2022-12-28 19:37:09+00:00,kulanthisilva,@lunaberryx Thank you babe. ❤️😘
2022-12-28 19:33:36+00:00,kulanthisilva,@NafeesSalley @Jamz5251 Love the man the way he is. ❤️
2022-12-28 19:32:55+00:00,kulanthisilva,"I can’t tell which is worse, the flu or statistics.🤒🤧🤕"
